interval_id,site_id,profile_id,date_start,date_end,days_between,years_between,brow_pos_start_m,brow_pos_end_m,retreat_m,retreat_rate_m_per_year,retreat_abs_m,retreat_rate_abs_m_per_year,n_raw_points_used,calc_method,qc_flag,qc_note,site_name,shore_type,shore_orientation_text,shore_orientation_deg,exposure_sectors_text,lithology_text,lithology_class,notes,source_file,source_sheet,profile_num,profile_name,sheet_name_raw,start_date,end_date,n_observations,source_file_profile,in_project_scope,scope_status,scope_note,n_wind_obs,mean_wind_speed_ms,max_wind_speed_ms,coverage_wind,n_water_obs,mean_level,max_level,min_level,range_level,coverage_water,water_variable_is_ambiguous,qc_flag_analysis,qc_note_analysis
berezhnovka_profile_61_1974-07-13_1980-11-27,berezhnovka,berezhnovka_profile_61,1974-07-13,1980-11-27,2329,6.376454483230664,173.77999999999997,163.52999999999997,-10.25,-1.6074763847144695,10.25,1.6074763847144695,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
berezhnovka_profile_61_1980-11-27_1986-10-26,berezhnovka,berezhnovka_profile_61,1980-11-27,1986-10-26,2159,5.911019849418207,163.52999999999997,148.37,-15.159999999999968,-2.5647012505789664,15.159999999999968,2.5647012505789664,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.35,14.35,14.35,0.0,0.14285714285714285,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.14, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
berezhnovka_profile_61_1986-10-26_1991-10-18,berezhnovka,berezhnovka_profile_61,1986-10-26,1991-10-18,1818,4.97741273100616,148.37,128.45,-19.920000000000016,-4.002079207920795,19.920000000000016,4.002079207920795,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,6,14.542499999999999,14.795,14.335,0.4599999999999991,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_1991-10-18_1994-10-21,berezhnovka,berezhnovka_profile_61,1991-10-18,1994-10-21,1099,3.0088980150581794,128.45,127.82,-0.6299999999999955,-0.2093789808917182,0.6299999999999955,0.2093789808917182,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.682500000000001,14.72,14.635000000000002,0.08499999999999908,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_1994-10-21_2000-07-13,berezhnovka,berezhnovka_profile_61,1994-10-21,2000-07-13,2092,5.727583846680356,127.82,91.26,-36.55999999999999,-6.383145315487569,36.55999999999999,6.383145315487569,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,7,14.671428571428573,14.75,14.525,0.22499999999999964,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2000-07-13_2001-07-15,berezhnovka,berezhnovka_profile_61,2000-07-13,2001-07-15,367,1.0047912388774811,91.26,84.69999999999999,-6.5600000000000165,-6.528719346049063,6.5600000000000165,6.528719346049063,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.8225,14.895,14.75,0.14499999999999957,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2001-07-15_2005-07-22,berezhnovka,berezhnovka_profile_61,2001-07-15,2005-07-22,1468,4.0191649555099245,84.69999999999999,53.9,-30.79999999999999,-7.663283378746592,30.79999999999999,7.663283378746592,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,5,14.869,14.93,14.805,0.125,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2005-07-22_2005-10-15,berezhnovka,berezhnovka_profile_61,2005-07-22,2005-10-15,85,0.2327173169062286,53.9,52.25,-1.6499999999999986,-7.090147058823524,1.6499999999999986,7.090147058823524,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.93,14.93,14.93,0.0,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2005-10-15_2006-07-22,berezhnovka,berezhnovka_profile_61,2005-10-15,2006-07-22,280,0.7665982203969883,52.25,48.55,-3.700000000000003,-4.826517857142861,3.700000000000003,4.826517857142861,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.870000000000001,14.93,14.81,0.11999999999999922,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2006-07-22_2006-09-30,berezhnovka,berezhnovka_profile_61,2006-07-22,2006-09-30,70,0.191649555099247,48.55,48.19,-0.3599999999999994,-1.8784285714285684,0.3599999999999994,1.8784285714285684,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.81,14.81,14.81,0.0,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2006-09-30_2009-07-20,berezhnovka,berezhnovka_profile_61,2006-09-30,2009-07-20,1024,2.803559206023272,48.19,32.2,-15.989999999999997,-5.703464355468748,15.989999999999997,5.703464355468748,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.75875,14.81,14.705,0.10500000000000043,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
berezhnovka_profile_61_2009-07-20_2010-07-24,berezhnovka,berezhnovka_profile_61,2009-07-20,2010-07-24,369,1.0102669404517457,32.2,29.91,-2.2900000000000027,-2.2667276422764253,2.2900000000000027,2.2667276422764253,2,mean_brow_position_pn_by_date_then_difference,,,Бережновка,Берег острова,Севоро-восток,45.0,"С, СВ, В, ЮВ","Суглинки, супеси, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,61.0,ПРОФИЛЬ № 61,Бережновка,1958-10-01,2023-10-03,24,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.535,14.705,14.365,0.33999999999999986,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
